rt,stimulus,response,trial_type,trial_index,plugin_version,time_elapsed,subj_code,success,question_order,task,correct_response,congruency,name,correct,slider_start,feedback_type,feedback,prev_feedback,prev_loss,prev_correct,prev_congruency,block_feedback_type,all_accuracy
599.6745482065903,<span style='font-size: 35px;'>jobb</span>,g,html-keyboard-response,757,2.1.0,712222,Sim05,,,probe,g,incongruent,horizontal_incon_1,1,,,,neutral,0,1,congruent,random_punishment_random,0.9258333333333332
432.48023339923725,<span style='font-size: 35px;'>le</span>,n,html-keyboard-response,762,2.1.0,714141,Sim05,,,probe,n,incongruent,vertical_incon_1,1,,,,monetary_loss,0,1,incongruent,random_punishment_random,0.9258333333333332
748.800330938422,<span style='font-size: 35px;'>bal</span>,f,html-keyboard-response,767,2.1.0,716105,Sim05,,,probe,f,incongruent,horizontal_incon_2,1,,,,neutral,0,1,incongruent,random_punishment_random,0.9258333333333332
681.1896786883016,<span style='font-size: 35px;'>fel</span>,j,html-keyboard-response,772,2.1.0,718000,Sim05,,,probe,j,incongruent,vertical_con_2,1,,,,social_loss,1,1,incongruent,random_punishment_random,0.9258333333333332
399.27157032103923,<span style='font-size: 35px;'>jobb</span>,g,html-keyboard-response,777,2.1.0,719743,Sim05,,,probe,g,congruent,horizontal_con_2,1,,,,monetary_loss,0,1,incongruent,random_punishment_random,0.9258333333333332
500.4657957368645,<span style='font-size: 35px;'>le</span>,n,html-keyboard-response,782,2.1.0,721689,Sim05,,,probe,n,congruent,vertical_incon_1,1,,,,neutral,0,1,congruent,random_punishment_random,0.9258333333333332
589.1673032229755,<span style='font-size: 35px;'>jobb</span>,g,html-keyboard-response,787,2.1.0,723559,Sim05,,,probe,g,congruent,horizontal_con_2,1,,,,neutral,1,1,congruent,random_punishment_random,0.9258333333333332
641.7636566094235,<span style='font-size: 35px;'>le</span>,n,html-keyboard-response,792,2.1.0,725462,Sim05,,,probe,n,congruent,vertical_con_1,1,,,,social_loss,0,1,congruent,random_punishment_random,0.9258333333333332
404.65610321496183,<span style='font-size: 35px;'>jobb</span>,g,html-keyboard-response,797,2.1.0,727273,Sim05,,,probe,g,congruent,horizontal_con_2,0,,,,neutral,1,1,congruent,random_punishment_random,0.9258333333333332
492.58559369511863,<span style='font-size: 35px;'>le</span>,j,html-keyboard-response,802,2.1.0,729160,Sim05,,,probe,n,congruent,vertical_con_1,1,,,,neutral,0,0,congruent,random_punishment_random,0.9258333333333332
672.5923298226028,<span style='font-size: 35px;'>bal</span>,f,html-keyboard-response,807,2.1.0,731461,Sim05,,,probe,f,congruent,horizontal_incon_2,1,,,,neutral,0,1,congruent,random_punishment_random,0.9258333333333332
685.0899643561545,<span style='font-size: 35px;'>fel</span>,j,html-keyboard-response,812,2.1.0,733419,Sim05,,,probe,j,congruent,vertical_con_2,1,,,,monetary_loss,1,1,congruent,random_punishment_random,0.9258333333333332
536.1246949670307,<span style='font-size: 35px;'>jobb</span>,g,html-keyboard-response,817,2.1.0,735227,Sim05,,,probe,g,congruent,horizontal_con_2,0,,,,monetary_loss,0,1,congruent,random_punishment_random,0.9258333333333332
625.2916014788592,<span style='font-size: 35px;'>fel</span>,j,html-keyboard-response,822,2.1.0,737113,Sim05,,,probe,j,congruent,vertical_con_2,1,,,,social_loss,0,0,congruent,random_punishment_random,0.9258333333333332
636.7004147885085,<span style='font-size: 35px;'>bal</span>,f,html-keyboard-response,827,2.1.0,739111,Sim05,,,probe,f,incongruent,horizontal_con_1,1,,,,social_loss,0,1,congruent,random_punishment_random,0.9258333333333332
660.9533466719918,<span style='font-size: 35px;'>fel</span>,j,html-keyboard-response,832,2.1.0,741056,Sim05,,,probe,j,congruent,vertical_con_2,1,,,,monetary_loss,0,1,incongruent,random_punishment_random,0.9258333333333332
583.2060050986897,<span style='font-size: 35px;'>bal</span>,f,html-keyboard-response,837,2.1.0,743258,Sim05,,,probe,f,incongruent,horizontal_incon_2,1,,,,neutral,1,1,congruent,random_punishment_random,0.9258333333333332
669.0023361585947,<span style='font-size: 35px;'>le</span>,j,html-keyboard-response,842,2.1.0,745069,Sim05,,,probe,n,congruent,vertical_incon_1,1,,,,neutral,0,1,incongruent,random_punishment_random,0.9258333333333332
617.6049339702638,<span style='font-size: 35px;'>jobb</span>,g,html-keyboard-response,847,2.1.0,746905,Sim05,,,probe,g,congruent,horizontal_con_2,1,,,,monetary_loss,0,1,congruent,random_punishment_random,0.9258333333333332
559.3533946340516,<span style='font-size: 35px;'>fel</span>,,html-keyboard-response,852,2.1.0,749215,Sim05,,,probe,j,congruent,vertical_incon_2,0,,,,monetary_loss,0,1,congruent,random_punishment_random,0.9258333333333332
273.4984838978284,<span style='font-size: 35px;'>jobb</span>,g,html-keyboard-response,857,2.1.0,751192,Sim05,,,probe,g,incongruent,horizontal_incon_1,1,,,,social_loss,0,0,congruent,random_punishment_random,0.9258333333333332
546.0417637153662,<span style='font-size: 35px;'>fel</span>,j,html-keyboard-response,862,2.1.0,753139,Sim05,,,probe,j,congruent,vertical_incon_2,1,,,,monetary_loss,1,1,incongruent,random_punishment_random,0.9258333333333332
657.0986363055272,<span style='font-size: 35px;'>bal</span>,f,html-keyboard-response,867,2.1.0,755159,Sim05,,,probe,f,congruent,horizontal_incon_2,1,,,,monetary_loss,1,1,congruent,random_punishment_random,0.9258333333333332
468.677813624505,<span style='font-size: 35px;'>fel</span>,j,html-keyboard-response,872,2.1.0,757300,Sim05,,,probe,j,congruent,vertical_incon_2,1,,,,neutral,0,1,congruent,random_punishment_random,0.9258333333333332
435.8166763742578,<span style='font-size: 35px;'>jobb</span>,g,html-keyboard-response,877,2.1.0,759290,Sim05,,,probe,g,congruent,horizontal_con_2,1,,,,monetary_loss,0,1,congruent,random_punishment_random,0.9258333333333332
446.55083321271263,<span style='font-size: 35px;'>fel</span>,j,html-keyboard-response,882,2.1.0,761307,Sim05,,,probe,j,incongruent,vertical_incon_2,1,,,,social_loss,0,1,congruent,random_punishment_random,0.9258333333333332
650.0109757894196,<span style='font-size: 35px;'>bal</span>,f,html-keyboard-response,887,2.1.0,763217,Sim05,,,probe,f,incongruent,horizontal_con_1,1,,,,monetary_loss,0,1,incongruent,random_punishment_random,0.9258333333333332
646.3626532522715,<span style='font-size: 35px;'>fel</span>,j,html-keyboard-response,892,2.1.0,765260,Sim05,,,probe,j,incongruent,vertical_incon_2,1,,,,neutral,0,1,incongruent,random_punishment_random,0.9258333333333332
812.7001462318913,<span style='font-size: 35px;'>jobb</span>,g,html-keyboard-response,897,2.1.0,767414,Sim05,,,probe,g,congruent,horizontal_incon_1,1,,,,monetary_loss,0,1,incongruent,random_punishment_random,0.9258333333333332
377.20205967017864,<span style='font-size: 35px;'>le</span>,n,html-keyboard-response,902,2.1.0,769362,Sim05,,,probe,n,incongruent,vertical_incon_1,1,,,,social_loss,1,1,congruent,random_punishment_random,0.9258333333333332
614.622175865198,<span style='font-size: 35px;'>bal</span>,f,html-keyboard-response,907,2.1.0,771376,Sim05,,,probe,f,congruent,horizontal_incon_2,1,,,,social_loss,0,1,incongruent,random_punishment_random,0.9258333333333332
596.3998259399094,<span style='font-size: 35px;'>le</span>,n,html-keyboard-response,912,2.1.0,773446,Sim05,,,probe,n,congruent,vertical_incon_1,0,,,,social_loss,0,1,congruent,random_punishment_random,0.9258333333333332
649.2482195540899,<span style='font-size: 35px;'>bal</span>,f,html-keyboard-response,917,2.1.0,775430,Sim05,,,probe,f,congruent,horizontal_con_1,1,,,,social_loss,1,0,congruent,random_punishment_random,0.9258333333333332
627.1539625603219,<span style='font-size: 35px;'>le</span>,n,html-keyboard-response,922,2.1.0,777446,Sim05,,,probe,n,congruent,vertical_incon_1,1,,,,neutral,0,1,congruent,random_punishment_random,0.9258333333333332
794.6777777670477,<span style='font-size: 35px;'>jobb</span>,g,html-keyboard-response,927,2.1.0,779637,Sim05,,,probe,g,incongruent,horizontal_incon_1,1,,,,social_loss,0,1,congruent,random_punishment_random,0.9258333333333332
670.5432979299966,<span style='font-size: 35px;'>fel</span>,j,html-keyboard-response,932,2.1.0,781535,Sim05,,,probe,j,congruent,vertical_con_2,1,,,,neutral,0,1,incongruent,random_punishment_random,0.9258333333333332
576.0624709053975,<span style='font-size: 35px;'>bal</span>,f,html-keyboard-response,937,2.1.0,783311,Sim05,,,probe,f,incongruent,horizontal_con_1,1,,,,neutral,0,1,congruent,random_punishment_random,0.9258333333333332
637.3223930366927,<span style='font-size: 35px;'>le</span>,n,html-keyboard-response,942,2.1.0,785043,Sim05,,,probe,n,incongruent,vertical_con_1,1,,,,social_loss,0,1,incongruent,random_punishment_random,0.9258333333333332
582.9564170395424,<span style='font-size: 35px;'>bal</span>,f,html-keyboard-response,947,2.1.0,787042,Sim05,,,probe,f,congruent,horizontal_incon_2,1,,,,neutral,0,1,incongruent,random_punishment_random,0.9258333333333332
637.8162038840466,<span style='font-size: 35px;'>le</span>,n,html-keyboard-response,952,2.1.0,788841,Sim05,,,probe,n,incongruent,vertical_con_1,1,,,,neutral,1,1,congruent,random_punishment_random,0.9258333333333332
589.686310512827,<span style='font-size: 35px;'>jobb</span>,g,html-keyboard-response,957,2.1.0,791032,Sim05,,,probe,g,incongruent,horizontal_incon_1,1,,,,neutral,1,1,incongruent,random_punishment_random,0.9258333333333332
706.8615361081293,<span style='font-size: 35px;'>fel</span>,j,html-keyboard-response,962,2.1.0,793177,Sim05,,,probe,j,incongruent,vertical_con_2,1,,,,monetary_loss,1,1,incongruent,random_punishment_random,0.9258333333333332
622.1635844725796,<span style='font-size: 35px;'>jobb</span>,g,html-keyboard-response,967,2.1.0,795095,Sim05,,,probe,g,congruent,horizontal_con_2,1,,,,social_loss,0,1,incongruent,random_punishment_random,0.9258333333333332
450.1222068976224,<span style='font-size: 35px;'>le</span>,n,html-keyboard-response,972,2.1.0,797101,Sim05,,,probe,n,congruent,vertical_incon_1,1,,,,social_loss,0,1,congruent,random_punishment_random,0.9258333333333332
729.076599849805,<span style='font-size: 35px;'>jobb</span>,g,html-keyboard-response,977,2.1.0,799116,Sim05,,,probe,g,congruent,horizontal_con_2,1,,,,monetary_loss,0,1,congruent,random_punishment_random,0.9258333333333332
677.1281165332764,<span style='font-size: 35px;'>fel</span>,j,html-keyboard-response,982,2.1.0,801228,Sim05,,,probe,j,incongruent,vertical_incon_2,1,,,,monetary_loss,0,1,congruent,random_punishment_random,0.9258333333333332
564.1319496742427,<span style='font-size: 35px;'>jobb</span>,g,html-keyboard-response,987,2.1.0,803292,Sim05,,,probe,g,congruent,horizontal_incon_1,1,,,,monetary_loss,0,1,incongruent,random_punishment_random,0.9258333333333332
770.115022485365,<span style='font-size: 35px;'>le</span>,n,html-keyboard-response,992,2.1.0,805297,Sim05,,,probe,n,incongruent,vertical_incon_1,1,,,,neutral,0,1,congruent,random_punishment_random,0.9258333333333332
612.8988337747583,<span style='font-size: 35px;'>jobb</span>,g,html-keyboard-response,997,2.1.0,807418,Sim05,,,probe,g,incongruent,horizontal_incon_1,1,,,,social_loss,1,1,incongruent,random_punishment_random,0.9258333333333332
469.9403750214696,<span style='font-size: 35px;'>le</span>,n,html-keyboard-response,1002,2.1.0,809587,Sim05,,,probe,n,congruent,vertical_incon_1,1,,,,neutral,1,1,incongruent,random_punishment_random,0.9258333333333332
490.8390053149506,<span style='font-size: 35px;'>jobb</span>,g,html-keyboard-response,1007,2.1.0,811587,Sim05,,,probe,g,incongruent,horizontal_incon_1,1,,,,social_loss,1,1,congruent,random_punishment_random,0.9258333333333332
482.0612068077807,<span style='font-size: 35px;'>fel</span>,j,html-keyboard-response,1012,2.1.0,813745,Sim05,,,probe,j,congruent,vertical_con_2,1,,,,monetary_loss,0,1,incongruent,random_punishment_random,0.9258333333333332
762.7039358892964,<span style='font-size: 35px;'>jobb</span>,g,html-keyboard-response,1017,2.1.0,815833,Sim05,,,probe,g,incongruent,horizontal_incon_1,1,,,,neutral,1,1,congruent,random_punishment_random,0.9258333333333332
582.1041140838261,<span style='font-size: 35px;'>le</span>,n,html-keyboard-response,1022,2.1.0,817758,Sim05,,,probe,n,incongruent,vertical_con_1,1,,,,neutral,1,1,incongruent,random_punishment_random,0.9258333333333332
547.7604497230038,<span style='font-size: 35px;'>bal</span>,f,html-keyboard-response,1027,2.1.0,819999,Sim05,,,probe,f,congruent,horizontal_incon_2,1,,,,monetary_loss,0,1,incongruent,random_punishment_random,0.9258333333333332
445.28214224240963,<span style='font-size: 35px;'>le</span>,n,html-keyboard-response,1032,2.1.0,822092,Sim05,,,probe,n,congruent,vertical_incon_1,1,,,,social_loss,0,1,congruent,random_punishment_random,0.9258333333333332
766.7054730009753,<span style='font-size: 35px;'>bal</span>,f,html-keyboard-response,1037,2.1.0,824373,Sim05,,,probe,f,incongruent,horizontal_con_1,0,,,,monetary_loss,1,1,congruent,random_punishment_random,0.9258333333333332
621.3587777265666,<span style='font-size: 35px;'>fel</span>,j,html-keyboard-response,1042,2.1.0,826422,Sim05,,,probe,j,congruent,vertical_incon_2,1,,,,monetary_loss,1,0,incongruent,random_punishment_random,0.9258333333333332
491.8457782552648,<span style='font-size: 35px;'>bal</span>,g,html-keyboard-response,1047,2.1.0,828562,Sim05,,,probe,f,incongruent,horizontal_incon_2,1,,,,neutral,1,1,congruent,random_punishment_random,0.9258333333333332
595.2603677832979,<span style='font-size: 35px;'>le</span>,n,html-keyboard-response,1052,2.1.0,830377,Sim05,,,probe,n,congruent,vertical_con_1,1,,,,monetary_loss,1,1,incongruent,random_punishment_random,0.9258333333333332
511.9834957914514,<span style='font-size: 35px;'>bal</span>,f,html-keyboard-response,1057,2.1.0,832686,Sim05,,,probe,f,incongruent,horizontal_con_1,1,,,,monetary_loss,0,1,congruent,random_punishment_random,0.9258333333333332
601.7328990983157,<span style='font-size: 35px;'>fel</span>,j,html-keyboard-response,1062,2.1.0,834568,Sim05,,,probe,j,congruent,vertical_incon_2,1,,,,social_loss,0,1,incongruent,random_punishment_random,0.9258333333333332
399.6155383346802,<span style='font-size: 35px;'>jobb</span>,g,html-keyboard-response,1067,2.1.0,836477,Sim05,,,probe,g,congruent,horizontal_con_2,1,,,,monetary_loss,1,1,congruent,random_punishment_random,0.9258333333333332
658.3768678589859,<span style='font-size: 35px;'>fel</span>,n,html-keyboard-response,1072,2.1.0,838370,Sim05,,,probe,j,incongruent,vertical_incon_2,1,,,,monetary_loss,0,1,congruent,random_punishment_random,0.9258333333333332
704.9651099114756,<span style='font-size: 35px;'>jobb</span>,g,html-keyboard-response,1077,2.1.0,840367,Sim05,,,probe,g,incongruent,horizontal_con_2,1,,,,monetary_loss,1,1,incongruent,random_punishment_random,0.9258333333333332
535.416091193031,<span style='font-size: 35px;'>le</span>,n,html-keyboard-response,1082,2.1.0,842451,Sim05,,,probe,n,congruent,vertical_incon_1,1,,,,neutral,1,1,incongruent,random_punishment_random,0.9258333333333332
527.9192549185759,<span style='font-size: 35px;'>bal</span>,f,html-keyboard-response,1087,2.1.0,844449,Sim05,,,probe,f,incongruent,horizontal_con_1,1,,,,neutral,1,1,congruent,random_punishment_random,0.9258333333333332
469.50082925657586,<span style='font-size: 35px;'>fel</span>,j,html-keyboard-response,1092,2.1.0,846509,Sim05,,,probe,j,congruent,vertical_con_2,1,,,,social_loss,1,1,incongruent,random_punishment_random,0.9258333333333332
718.6142967738425,<span style='font-size: 35px;'>bal</span>,f,html-keyboard-response,1097,2.1.0,848629,Sim05,,,probe,f,incongruent,horizontal_con_1,1,,,,neutral,1,1,congruent,random_punishment_random,0.9258333333333332
560.9442151292322,<span style='font-size: 35px;'>le</span>,n,html-keyboard-response,1102,2.1.0,850544,Sim05,,,probe,n,incongruent,vertical_con_1,0,,,,monetary_loss,0,1,incongruent,random_punishment_random,0.9258333333333332
666.934069798446,<span style='font-size: 35px;'>bal</span>,f,html-keyboard-response,1107,2.1.0,852491,Sim05,,,probe,f,congruent,horizontal_con_1,1,,,,monetary_loss,1,0,incongruent,random_punishment_random,0.9258333333333332
627.0534446450687,<span style='font-size: 35px;'>fel</span>,j,html-keyboard-response,1112,2.1.0,854372,Sim05,,,probe,j,congruent,vertical_con_2,0,,,,social_loss,0,1,congruent,random_punishment_random,0.9258333333333332
569.7011830651786,<span style='font-size: 35px;'>bal</span>,f,html-keyboard-response,1117,2.1.0,856283,Sim05,,,probe,f,congruent,horizontal_con_1,1,,,,neutral,1,0,congruent,random_punishment_random,0.9258333333333332
605.2302962640972,<span style='font-size: 35px;'>le</span>,n,html-keyboard-response,1122,2.1.0,858297,Sim05,,,probe,n,incongruent,vertical_incon_1,1,,,,monetary_loss,0,1,congruent,random_punishment_random,0.9258333333333332
732.6804191962606,<span style='font-size: 35px;'>bal</span>,f,html-keyboard-response,1133,2.1.0,913318,Sim05,,,probe,f,incongruent,horizontal_con_1,1,,,,neutral,0,1,incongruent,random_punishment_random,0.9258333333333332
749.8776171150729,<span style='font-size: 35px;'>fel</span>,j,html-keyboard-response,1138,2.1.0,915228,Sim05,,,probe,j,congruent,vertical_con_2,1,,,,monetary_loss,0,1,incongruent,random_punishment_random,0.9258333333333332
737.0521046736376,<span style='font-size: 35px;'>bal</span>,f,html-keyboard-response,1143,2.1.0,917089,Sim05,,,probe,f,congruent,horizontal_con_1,1,,,,neutral,1,1,congruent,random_punishment_random,0.9258333333333332
626.5928820552064,<span style='font-size: 35px;'>fel</span>,j,html-keyboard-response,1148,2.1.0,919150,Sim05,,,probe,j,congruent,vertical_incon_2,1,,,,neutral,1,1,congruent,random_punishment_random,0.9258333333333332
695.1381374807198,<span style='font-size: 35px;'>jobb</span>,j,html-keyboard-response,1153,2.1.0,921225,Sim05,,,probe,g,incongruent,horizontal_con_2,1,,,,monetary_loss,1,1,congruent,random_punishment_random,0.9258333333333332
532.4875192752328,<span style='font-size: 35px;'>fel</span>,j,html-keyboard-response,1158,2.1.0,923284,Sim05,,,probe,j,incongruent,vertical_incon_2,1,,,,neutral,1,1,incongruent,random_punishment_random,0.9258333333333332
713.5863225579424,<span style='font-size: 35px;'>jobb</span>,g,html-keyboard-response,1163,2.1.0,925413,Sim05,,,probe,g,congruent,horizontal_incon_1,1,,,,monetary_loss,1,1,incongruent,random_punishment_random,0.9258333333333332
498.2059983049184,<span style='font-size: 35px;'>le</span>,n,html-keyboard-response,1168,2.1.0,927577,Sim05,,,probe,n,incongruent,vertical_incon_1,0,,,,monetary_loss,0,1,congruent,random_punishment_random,0.9258333333333332
447.0479700624934,<span style='font-size: 35px;'>bal</span>,f,html-keyboard-response,1173,2.1.0,929538,Sim05,,,probe,f,congruent,horizontal_incon_2,1,,,,monetary_loss,0,0,incongruent,random_punishment_random,0.9258333333333332
751.9571108456098,<span style='font-size: 35px;'>fel</span>,j,html-keyboard-response,1178,2.1.0,931494,Sim05,,,probe,j,incongruent,vertical_con_2,1,,,,monetary_loss,0,1,congruent,random_punishment_random,0.9258333333333332
551.7560113605042,<span style='font-size: 35px;'>jobb</span>,f,html-keyboard-response,1183,2.1.0,933571,Sim05,,,probe,g,incongruent,horizontal_con_2,1,,,,social_loss,1,1,incongruent,random_punishment_random,0.9258333333333332
789.6521652436876,<span style='font-size: 35px;'>le</span>,n,html-keyboard-response,1188,2.1.0,935596,Sim05,,,probe,n,incongruent,vertical_incon_1,1,,,,neutral,0,1,incongruent,random_punishment_random,0.9258333333333332
519.3050737915693,<span style='font-size: 35px;'>jobb</span>,f,html-keyboard-response,1193,2.1.0,937539,Sim05,,,probe,g,congruent,horizontal_con_2,1,,,,neutral,0,1,incongruent,random_punishment_random,0.9258333333333332
728.318501726918,<span style='font-size: 35px;'>le</span>,n,html-keyboard-response,1198,2.1.0,939522,Sim05,,,probe,n,congruent,vertical_con_1,1,,,,monetary_loss,0,1,congruent,random_punishment_random,0.9258333333333332
696.8664532299912,<span style='font-size: 35px;'>jobb</span>,g,html-keyboard-response,1203,2.1.0,941446,Sim05,,,probe,g,congruent,horizontal_con_2,1,,,,social_loss,0,1,congruent,random_punishment_random,0.9258333333333332
627.1439388374515,<span style='font-size: 35px;'>le</span>,n,html-keyboard-response,1208,2.1.0,943317,Sim05,,,probe,n,incongruent,vertical_con_1,1,,,,neutral,1,1,congruent,random_punishment_random,0.9258333333333332
619.2322958961968,<span style='font-size: 35px;'>bal</span>,f,html-keyboard-response,1213,2.1.0,945523,Sim05,,,probe,f,congruent,horizontal_incon_2,1,,,,neutral,0,1,incongruent,random_punishment_random,0.9258333333333332
625.2394693505724,<span style='font-size: 35px;'>fel</span>,j,html-keyboard-response,1218,2.1.0,947376,Sim05,,,probe,j,congruent,vertical_con_2,1,,,,monetary_loss,1,1,congruent,random_punishment_random,0.9258333333333332
684.6566360568978,<span style='font-size: 35px;'>jobb</span>,g,html-keyboard-response,1223,2.1.0,949643,Sim05,,,probe,g,congruent,horizontal_con_2,1,,,,social_loss,1,1,congruent,random_punishment_random,0.9258333333333332
685.7590193526537,<span style='font-size: 35px;'>fel</span>,j,html-keyboard-response,1228,2.1.0,951538,Sim05,,,probe,j,congruent,vertical_con_2,0,,,,social_loss,0,1,congruent,random_punishment_random,0.9258333333333332
623.6491812472229,<span style='font-size: 35px;'>bal</span>,f,html-keyboard-response,1233,2.1.0,953848,Sim05,,,probe,f,incongruent,horizontal_con_1,1,,,,neutral,0,0,congruent,random_punishment_random,0.9258333333333332
751.1870798497876,<span style='font-size: 35px;'>fel</span>,j,html-keyboard-response,1238,2.1.0,955688,Sim05,,,probe,j,incongruent,vertical_con_2,1,,,,social_loss,1,1,incongruent,random_punishment_random,0.9258333333333332
293.32027819479623,<span style='font-size: 35px;'>bal</span>,g,html-keyboard-response,1243,2.1.0,957956,Sim05,,,probe,f,incongruent,horizontal_incon_2,1,,,,monetary_loss,0,1,incongruent,random_punishment_random,0.9258333333333332
877.0072260226366,<span style='font-size: 35px;'>le</span>,n,html-keyboard-response,1248,2.1.0,960049,Sim05,,,probe,n,congruent,vertical_incon_1,1,,,,monetary_loss,1,1,incongruent,random_punishment_random,0.9258333333333332
590.1646451955329,<span style='font-size: 35px;'>jobb</span>,g,html-keyboard-response,1253,2.1.0,962141,Sim05,,,probe,g,congruent,horizontal_con_2,1,,,,monetary_loss,0,1,congruent,random_punishment_random,0.9258333333333332
458.93988280611404,<span style='font-size: 35px;'>fel</span>,n,html-keyboard-response,1258,2.1.0,963940,Sim05,,,probe,j,congruent,vertical_incon_2,1,,,,monetary_loss,0,1,congruent,random_punishment_random,0.9258333333333332
608.3426919439244,<span style='font-size: 35px;'>jobb</span>,g,html-keyboard-response,1263,2.1.0,966163,Sim05,,,probe,g,incongruent,horizontal_incon_1,1,,,,neutral,1,1,congruent,random_punishment_random,0.9258333333333332
423.3682984049102,<span style='font-size: 35px;'>fel</span>,j,html-keyboard-response,1268,2.1.0,968156,Sim05,,,probe,j,incongruent,vertical_incon_2,1,,,,monetary_loss,0,1,incongruent,random_punishment_random,0.9258333333333332
425.9366137162194,<span style='font-size: 35px;'>bal</span>,f,html-keyboard-response,1273,2.1.0,970267,Sim05,,,probe,f,congruent,horizontal_incon_2,1,,,,monetary_loss,0,1,incongruent,random_punishment_random,0.9258333333333332
572.0452392105159,<span style='font-size: 35px;'>fel</span>,j,html-keyboard-response,1278,2.1.0,972285,Sim05,,,probe,j,incongruent,vertical_incon_2,1,,,,monetary_loss,0,1,congruent,random_punishment_random,0.9258333333333332
554.265904024223,<span style='font-size: 35px;'>jobb</span>,g,html-keyboard-response,1283,2.1.0,974219,Sim05,,,probe,g,congruent,horizontal_con_2,1,,,,social_loss,0,1,incongruent,random_punishment_random,0.9258333333333332
517.031333288714,<span style='font-size: 35px;'>fel</span>,j,html-keyboard-response,1288,2.1.0,976271,Sim05,,,probe,j,incongruent,vertical_incon_2,1,,,,monetary_loss,0,1,congruent,random_punishment_random,0.9258333333333332
623.1834147217324,<span style='font-size: 35px;'>bal</span>,f,html-keyboard-response,1293,2.1.0,978242,Sim05,,,probe,f,incongruent,horizontal_con_1,1,,,,social_loss,0,1,incongruent,random_punishment_random,0.9258333333333332
521.0466511825986,<span style='font-size: 35px;'>fel</span>,,html-keyboard-response,1298,2.1.0,980721,Sim05,,,probe,j,congruent,vertical_incon_2,1,,,,monetary_loss,1,1,incongruent,random_punishment_random,0.9258333333333332
552.3113305469763,<span style='font-size: 35px;'>jobb</span>,g,html-keyboard-response,1303,2.1.0,982807,Sim05,,,probe,g,congruent,horizontal_incon_1,1,,,,neutral,1,1,congruent,random_punishment_random,0.9258333333333332
707.9892275886968,<span style='font-size: 35px;'>le</span>,n,html-keyboard-response,1308,2.1.0,984946,Sim05,,,probe,n,congruent,vertical_incon_1,1,,,,monetary_loss,1,1,congruent,random_punishment_random,0.9258333333333332
505.4701397460415,<span style='font-size: 35px;'>bal</span>,g,html-keyboard-response,1313,2.1.0,986971,Sim05,,,probe,f,congruent,horizontal_incon_2,1,,,,neutral,0,1,congruent,random_punishment_random,0.9258333333333332
577.1984343082362,<span style='font-size: 35px;'>le</span>,n,html-keyboard-response,1318,2.1.0,989053,Sim05,,,probe,n,congruent,vertical_incon_1,1,,,,neutral,1,1,congruent,random_punishment_random,0.9258333333333332
647.7340068848849,<span style='font-size: 35px;'>bal</span>,f,html-keyboard-response,1323,2.1.0,991262,Sim05,,,probe,f,incongruent,horizontal_con_1,1,,,,monetary_loss,1,1,congruent,random_punishment_random,0.9258333333333332
516.9422167016927,<span style='font-size: 35px;'>le</span>,n,html-keyboard-response,1328,2.1.0,993140,Sim05,,,probe,n,congruent,vertical_incon_1,1,,,,social_loss,0,1,incongruent,random_punishment_random,0.9258333333333332
631.3217209963199,<span style='font-size: 35px;'>jobb</span>,g,html-keyboard-response,1333,2.1.0,995241,Sim05,,,probe,g,incongruent,horizontal_incon_1,1,,,,monetary_loss,1,1,congruent,random_punishment_random,0.9258333333333332
690.8110975681993,<span style='font-size: 35px;'>fel</span>,j,html-keyboard-response,1338,2.1.0,997326,Sim05,,,probe,j,congruent,vertical_con_2,1,,,,neutral,0,1,incongruent,random_punishment_random,0.9258333333333332
606.1270473621771,<span style='font-size: 35px;'>bal</span>,f,html-keyboard-response,1343,2.1.0,999232,Sim05,,,probe,f,congruent,horizontal_con_1,1,,,,monetary_loss,1,1,congruent,random_punishment_random,0.9258333333333332
521.507731338222,<span style='font-size: 35px;'>le</span>,n,html-keyboard-response,1348,2.1.0,1001016,Sim05,,,probe,n,incongruent,vertical_con_1,1,,,,monetary_loss,1,1,congruent,random_punishment_random,0.9258333333333332
662.9285464082292,<span style='font-size: 35px;'>bal</span>,f,html-keyboard-response,1353,2.1.0,1003320,Sim05,,,probe,f,congruent,horizontal_incon_2,1,,,,monetary_loss,0,1,incongruent,random_punishment_random,0.9258333333333332
600.66465345263,<span style='font-size: 35px;'>le</span>,n,html-keyboard-response,1358,2.1.0,1005098,Sim05,,,probe,n,incongruent,vertical_con_1,1,,,,neutral,1,1,congruent,random_punishment_random,0.9258333333333332
465.1062481906568,<span style='font-size: 35px;'>jobb</span>,g,html-keyboard-response,1363,2.1.0,1007134,Sim05,,,probe,g,incongruent,horizontal_incon_1,1,,,,social_loss,1,1,incongruent,random_punishment_random,0.9258333333333332
592.9910685359763,<span style='font-size: 35px;'>fel</span>,j,html-keyboard-response,1368,2.1.0,1009134,Sim05,,,probe,j,congruent,vertical_con_2,1,,,,neutral,1,1,incongruent,random_punishment_random,0.9258333333333332
653.5334702905301,<span style='font-size: 35px;'>jobb</span>,f,html-keyboard-response,1373,2.1.0,1011488,Sim05,,,probe,g,congruent,horizontal_con_2,1,,,,neutral,1,1,congruent,random_punishment_random,0.9258333333333332
707.9937568964015,<span style='font-size: 35px;'>le</span>,n,html-keyboard-response,1378,2.1.0,1013420,Sim05,,,probe,n,incongruent,vertical_incon_1,1,,,,social_loss,0,1,congruent,random_punishment_random,0.9258333333333332
